Wordpair,True label,bert KL score,bert COS score,empirical KL score,empirical COS score
"['abstraction', 'concept']",1,481.60467529296875,tensor(0.7194),0.8600044250488281,0.46957868
"['accusation', 'statement']",1,505.81005859375,tensor(0.7130),0.4912910461425781,0.6141321
"['ache', 'pain']",1,361.0772705078125,tensor(0.8394),2.6804351806640625,0.792009
"['acid', 'chemical']",1,570.4932861328125,tensor(0.7287),4.122711181640625,0.6688291
"['acoustics', 'discipline']",1,696.6854248046875,tensor(0.5654),1.5450401306152344,0.2169103
"['adjective', 'word']",1,518.9139404296875,tensor(0.7477),2.3165016174316406,0.54793906
"['adrenaline', 'chemical']",1,708.292236328125,tensor(0.6080),10.036317825317383,0.3185321
"['adrenaline', 'neurotransmitter']",1,3314.54345703125,tensor(0.5560),15.365776062011719,0.4601583
"['aesthetic', 'doctrine']",1,862.3380126953125,tensor(0.6288),1.5562286376953125,0.25206384
"['affection', 'feeling']",1,428.38507080078125,tensor(0.7165),1.0888023376464844,0.42875603
"['affidavit', 'document']",1,697.8185424804688,tensor(0.7055),0.9934539794921875,0.4909209
"['agony', 'feeling']",1,393.9976806640625,tensor(0.7080),10.133726119995117,0.5588775
"['aide', 'serviceman']",1,789.7164306640625,tensor(0.6037),5.084075927734375,0.51717037
"['aircraft', 'vehicle']",1,680.55859375,tensor(0.6660),0.8888664245605469,0.69587916
"['aircrew', 'crew']",1,1060.4766845703125,tensor(0.5810),3.1775436401367188,0.6381318
"['airman', 'worker']",1,1388.097900390625,tensor(0.4722),2.570526123046875,0.53281397
"['airplane', 'vehicle']",1,641.6119384765625,tensor(0.6667),9.401561737060547,0.66822845
"['alcohol', 'fluid']",1,889.370849609375,tensor(0.6133),3.637371063232422,0.28727418
"['alderman', 'representative']",1,505.734130859375,tensor(0.6504),1.5514678955078125,0.39338923
"['ale', 'alcohol']",1,576.9827270507812,tensor(0.7447),14.535079956054688,0.4799216
"['ale', 'fluid']",1,1032.1859130859375,tensor(0.5514),8.35891342163086,0.196772
