Wordpair,True label,bert KL score,bert COS score,empirical KL score,empirical COS score
"['abstraction', 'concept']",1,543.1995849609375,tensor(0.7519),0.8619842529296875,0.46957868
"['accusation', 'statement']",1,655.8949584960938,tensor(0.6887),0.4978141784667969,0.6141321
"['ache', 'pain']",1,481.97235107421875,tensor(0.8344),2.6744842529296875,0.792009
"['acid', 'chemical']",1,654.6766357421875,tensor(0.7228),4.1057281494140625,0.6688291
"['acoustics', 'discipline']",1,1073.5396728515625,tensor(0.5213),1.551239013671875,0.2169103
"['adjective', 'word']",1,683.591552734375,tensor(0.7129),2.3260879516601562,0.54793906
"['adrenaline', 'chemical']",1,771.2069091796875,tensor(0.6245),10.090696334838867,0.3185321
"['adrenaline', 'neurotransmitter']",1,5341.3203125,tensor(0.5295),15.549140930175781,0.4601583
"['aesthetic', 'doctrine']",1,1098.364013671875,tensor(0.6161),1.5596427917480469,0.25206384
"['affection', 'feeling']",1,594.320068359375,tensor(0.6847),1.0858573913574219,0.42875603
"['affidavit', 'document']",1,849.21875,tensor(0.7100),0.9798431396484375,0.4909209
"['agony', 'feeling']",1,531.4654541015625,tensor(0.6881),10.15435791015625,0.5588775
"['aide', 'serviceman']",1,933.6295166015625,tensor(0.6023),5.083091735839844,0.51717037
"['aircraft', 'vehicle']",1,930.3358154296875,tensor(0.6475),0.8978309631347656,0.69587916
"['aircrew', 'crew']",1,1452.8343505859375,tensor(0.5459),3.1760597229003906,0.6381318
"['airman', 'worker']",1,1920.3876953125,tensor(0.4387),2.5596694946289062,0.53281397
"['airplane', 'vehicle']",1,890.965087890625,tensor(0.6526),9.54776382446289,0.66822845
"['alcohol', 'fluid']",1,957.9678955078125,tensor(0.6345),3.6395416259765625,0.28727418
"['alderman', 'representative']",1,720.0322265625,tensor(0.6203),1.5517654418945312,0.39338923
"['ale', 'alcohol']",1,899.261962890625,tensor(0.7369),14.65725326538086,0.4799216
"['ale', 'fluid']",1,1358.976806640625,tensor(0.5340),8.359016418457031,0.196772
"['alga', 'microorganism']",1,4023.19091796875,tensor(0.5277),7.701251983642578,0.7121451
"['algebra', 'mathematics']",1,1390.53369140625,tensor(0.7138),0.8616180419921875,0.7933232
"['algebra', 'science']",1,1133.2188720703125,tensor(0.5419),16.575538635253906,0.54851
"['alley', 'thoroughfare']",1,2223.28857421875,tensor(0.6427),1.8138885498046875,0.58826977
"['almond', 'tree']",1,851.29296875,tensor(0.6228),3.799365997314453,0.5245944
"['alpha', 'symbol']",1,1347.302734375,tensor(0.5666),3.2240982055664062,0.37569895
"['ambassador', 'diplomat']",1,839.4505615234375,tensor(0.8118),0.8642234802246094,0.7076417
"['ambassador', 'worker']",1,1217.292236328125,tensor(0.5229),1.0701789855957031,0.3793004
"['amphetamine', 'drug']",1,976.8946533203125,tensor(0.6981),4.417755126953125,0.69282365
"['amphibian', 'vehicle']",1,1632.097900390625,tensor(0.4950),21.13608169555664,0.4021765
"['anaesthetic', 'drug']",1,956.59375,tensor(0.6511),12.07659912109375,0.46552542
"['anaesthetist', 'adult']",1,1529.7882080078125,tensor(0.5259),2.7716598510742188,0.2869893
"['anaesthetist', 'professional']",1,1262.4490966796875,tensor(0.4995),15.5699462890625,0.37288308
"['analogy', 'inference']",1,1326.13330078125,tensor(0.6726),0.8965606689453125,0.6322878
"['anatomy', 'discipline']",1,771.569580078125,tensor(0.6519),9.98476791381836,0.4001617
"['aneurysm', 'disorder']",1,1637.7662353515625,tensor(0.5329),1.1334114074707031,0.5999374
"['anger', 'emotion']",1,897.2950439453125,tensor(0.7241),1.5668067932128906,0.6962952
"['anger', 'feeling']",1,685.48681640625,tensor(0.7116),4.189353942871094,0.5643999
"['animosity', 'emotion']",1,1393.787353515625,tensor(0.6293),9.6732177734375,0.5295637
"['animosity', 'feeling']",1,714.4779663085938,tensor(0.7085),9.671564102172852,0.411777
"['annals', 'periodical']",1,1155.0841064453125,tensor(0.6036),2.333789825439453,0.4351383
"['anorexia', 'disorder']",1,1439.4908447265625,tensor(0.5940),9.904777526855469,0.5916621
"['answer', 'statement']",1,669.334716796875,tensor(0.6854),9.401397705078125,0.58886063
"['ant', 'insect']",1,1212.0596923828125,tensor(0.6820),5.567607879638672,0.75597095
"['ant', 'invertebrate']",1,2962.6494140625,tensor(0.5280),23.729278564453125,0.6064859
"['antibiotic', 'drug']",1,1082.3209228515625,tensor(0.6577),22.31055450439453,0.6400577
"['antibody', 'molecule']",1,880.76318359375,tensor(0.6922),1.0721817016601562,0.67402846
"['antiquity', 'era']",1,536.8643188476562,tensor(0.7050),7.588386535644531,0.47695407
"['apathy', 'feeling']",1,592.88134765625,tensor(0.7333),39.6208610534668,0.54391795
"['ape', 'animal']",1,576.1915283203125,tensor(0.7429),10.504142761230469,0.65316343
"['ape', 'mammal']",1,1050.3411865234375,tensor(0.6679),25.9002685546875,0.60178185
"['aphid', 'insect']",1,1864.9412841796875,tensor(0.6288),10.329364776611328,0.73145336
"['aphid', 'invertebrate']",1,2714.63671875,tensor(0.6227),2.156707763671875,0.6686724
"['apostle', 'believer']",1,996.462890625,tensor(0.7301),1.5274810791015625,0.547883
"['apple', 'solid']",1,980.5615234375,tensor(0.5564),4.808540344238281,0.18266223
"['apprehension', 'fear']",1,739.9169921875,tensor(0.7894),2.674785614013672,0.6919192
"['aquarium', 'container']",1,1200.1954345703125,tensor(0.6665),1.3655166625976562,0.46424523
"['aqueduct', 'conduit']",1,1099.4761962890625,tensor(0.6067),1.8924713134765625,0.37301978
"['archbishop', 'clergyman']",1,1672.568603515625,tensor(0.7177),0.8959922790527344,0.6746212
"['archbishop', 'priest']",1,919.7431640625,tensor(0.7888),15.507789611816406,0.7077994
"['arithmetic', 'discipline']",1,1092.400146484375,tensor(0.5299),20.727367401123047,0.4102256
"['armchair', 'chair']",1,749.19091796875,tensor(0.6295),2.2725868225097656,0.52118355
"['army', 'organization']",1,675.038818359375,tensor(0.6641),5.435890197753906,0.39888608
"['aromatherapy', 'therapy']",1,1446.13818359375,tensor(0.5856),1.2996826171875,0.5320868
"['artery', 'vessel']",1,862.4775390625,tensor(0.6325),2.9273719787597656,0.4863503
"['artillery', 'armament']",1,1143.41259765625,tensor(0.7295),0.8830184936523438,0.733308
"['artiste', 'entertainer']",1,887.3599853515625,tensor(0.7362),1.3528175354003906,0.68921834
"['artiste', 'performer']",1,611.08203125,tensor(0.7531),15.974594116210938,0.6095242
"['asp', 'reptile']",1,4765.19091796875,tensor(0.3532),19.21916961669922,0.30522054
"['asp', 'snake']",1,1860.214599609375,tensor(0.4037),33.02864074707031,0.4134413
"['asp', 'vertebrate']",1,4186.2861328125,tensor(0.2951),64.39012145996094,0.20195517
"['aspirin', 'drug']",1,1259.6043701171875,tensor(0.6019),31.746910095214844,0.6429263
"['association', 'organization']",1,504.4168701171875,tensor(0.7668),9.174480438232422,0.61908203
"['assortment', 'collection']",1,464.51837158203125,tensor(0.7400),0.4784889221191406,0.5829815
"['asthma', 'illness']",1,647.339111328125,tensor(0.7374),1.4115753173828125,0.68102705
"['astronomy', 'science']",1,759.2550048828125,tensor(0.6773),9.40152359008789,0.7670901
"['asylum', 'shelter']",1,666.8094482421875,tensor(0.7477),2.3366470336914062,0.497374
"['attorney', 'professional']",1,577.9883422851562,tensor(0.5903),9.229087829589844,0.48345503
"['attraction', 'phenomenon']",1,917.769775390625,tensor(0.7075),0.5290565490722656,0.47129008
"['auto', 'vehicle']",1,834.0771484375,tensor(0.7119),31.142417907714844,0.6613976
"['autobiography', 'record']",1,636.1329345703125,tensor(0.6113),1.0640449523925781,0.4069609
"['automobile', 'vehicle']",1,549.2615356445312,tensor(0.8090),39.208526611328125,0.7619071
"['baby', 'offspring']",1,950.544921875,tensor(0.7046),3.828662872314453,0.5119305
"['bacterium', 'microorganism']",1,2947.2978515625,tensor(0.6640),9.404500961303711,0.8530382
"['badminton', 'sport']",1,1163.4298095703125,tensor(0.5638),2.0101699829101562,0.63908076
"['baggage', 'container']",1,1152.6763916015625,tensor(0.6756),10.159414291381836,0.26806998
"['bailiff', 'worker']",1,1114.3448486328125,tensor(0.5485),21.42205810546875,0.4619622
"['balloon', 'aircraft']",1,822.1536865234375,tensor(0.6240),9.760494232177734,0.4746011
"['bamboo', 'wood']",1,542.6024169921875,tensor(0.7497),2.7951202392578125,0.7164045
"['ban', 'decree']",1,990.903564453125,tensor(0.6628),12.837936401367188,0.45642292
"['bargain', 'agreement']",1,558.5974731445312,tensor(0.7567),1.4951705932617188,0.27348036
"['baritone', 'entertainer']",1,1439.2637939453125,tensor(0.5950),9.772407531738281,0.46577343
"['baritone', 'singer']",1,960.7098388671875,tensor(0.6377),15.667236328125,0.6215532
"['baroness', 'aristocrat']",1,1378.973388671875,tensor(0.6485),0.7133064270019531,0.73484033
"['baronetcy', 'status']",1,1458.4295654296875,tensor(0.4775),3.6097450256347656,0.2441597
"['barrier', 'obstruction']",1,841.3531494140625,tensor(0.7076),0.68878173828125,0.59915614
"['basket', 'container']",1,1375.9615478515625,tensor(0.6138),21.369060516357422,0.5522197
"['basketball', 'game']",1,884.9573974609375,tensor(0.5251),3.0234298706054688,0.62009895
"['bassist', 'entertainer']",1,1637.997314453125,tensor(0.5499),21.235637664794922,0.40655
"['bassist', 'musician']",1,842.6629638671875,tensor(0.7622),14.582221984863281,0.7596735
"['bat', 'vertebrate']",1,2844.46337890625,tensor(0.5258),13.278564453125,0.36961842
"['batsman', 'athlete']",1,3019.87841796875,tensor(0.4602),3.2239952087402344,0.5113937
"['batsman', 'player']",1,830.0534057617188,tensor(0.6238),17.98107147216797,0.47475785
"['battleship', 'ship']",1,492.41259765625,tensor(0.8089),2.9434165954589844,0.6582351
"['battleship', 'vehicle']",1,1033.6328125,tensor(0.5377),21.510589599609375,0.26772687
"['bead', 'jewelry']",1,1373.82177734375,tensor(0.6084),4.359050750732422,0.58127815
"['bean', 'vegetable']",1,790.0565185546875,tensor(0.8084),4.337364196777344,0.71713114
"['bear', 'carnivore']",1,2058.19677734375,tensor(0.6263),3.2838706970214844,0.41521
"['bear', 'mammal']",1,1146.850341796875,tensor(0.7219),2.184612274169922,0.42763755
